checked_at,code,url,http_status,reachable,note
2026-08-13T11:30:06.060034+09:00,4073,https://irbank.net/E36666,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://irbank.net/E36666/results,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://kabutan.jp/stock/?code=4073,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://kabutan.jp/stock/finance?code=4073,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://kabuyoho.jp/sp/reportTarget?bcode=4073,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://minkabu.jp/stock/4073,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://note.com/tatsuya_sabato/n/naf535589c0bf,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://www.gck.co.jp/company/co-outline/,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://www.gck.co.jp/ir/,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://www.nikkei.com/markets/ir/irftp/data/tdnr/tdnetg3/20260515/fxfcrw/140120260515536364.pdf,200,true,
2026-08-13T11:30:06.060034+09:00,4073,https://www.zaikei.co.jp/article/20260722/862304.html,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://irbank.net/E36666,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://irbank.net/E36666/results,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://kabutan.jp/stock/?code=4073,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://kabutan.jp/stock/finance?code=4073,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://kabuyoho.jp/sp/reportTarget?bcode=4073,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://minkabu.jp/stock/4073,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://note.com/tatsuya_sabato/n/naf535589c0bf,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://www.gck.co.jp/company/co-outline/,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://www.gck.co.jp/ir/,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://www.nikkei.com/markets/ir/irftp/data/tdnr/tdnetg3/20260515/fxfcrw/140120260515536364.pdf,200,true,
2026-08-13T17:15:26.331984+09:00,4073,https://www.zaikei.co.jp/article/20260722/862304.html,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://irbank.net/E36666,403,false,
2026-08-13T17:33:59.402720+09:00,4073,https://irbank.net/E36666/results,403,false,
2026-08-13T17:33:59.402720+09:00,4073,https://kabutan.jp/stock/?code=4073,405,false,
2026-08-13T17:33:59.402720+09:00,4073,https://kabutan.jp/stock/finance?code=4073,405,false,
2026-08-13T17:33:59.402720+09:00,4073,https://kabuyoho.jp/sp/reportTarget?bcode=4073,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://minkabu.jp/stock/4073,403,false,
2026-08-13T17:33:59.402720+09:00,4073,https://note.com/tatsuya_sabato/n/naf535589c0bf,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://www.gck.co.jp/company/co-outline/,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://www.gck.co.jp/ir/,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://www.nikkei.com/markets/ir/irftp/data/tdnr/tdnetg3/20260515/fxfcrw/140120260515536364.pdf,200,true,
2026-08-13T17:33:59.402720+09:00,4073,https://www.zaikei.co.jp/article/20260722/862304.html,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://automaton-media.com/articles/newsjp/20260803-458158/,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://game.watch.impress.co.jp/docs/news/2130238.html,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://gamebiz.jp/news/426001,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://irbank.net/E02489,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://irbank.net/E02489/quarter,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://irbank.net/E02489/results,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://kabutan.jp/stock/?code=3851,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://kabutan.jp/stock/finance?code=3851,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://kabutan.jp/stock/news?code=3851,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://kabuyoho.jp/sp/reportTarget?bcode=3851,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://minkabu.jp/stock/3851,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://www.gamebusiness.jp/article/2026/05/15/26947.html,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://www.nippon1.co.jp/company/business.html,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://www.nippon1.co.jp/company/company.html,200,true,
2026-08-13T18:05:57.544493+09:00,3851,https://www.nippon1.co.jp/ir/ir.html,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://irbank.net/E36666,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://irbank.net/E36666/results,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://kabutan.jp/stock/?code=4073,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://kabutan.jp/stock/finance?code=4073,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://kabuyoho.jp/sp/reportTarget?bcode=4073,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://minkabu.jp/stock/4073,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://note.com/tatsuya_sabato/n/naf535589c0bf,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://www.gck.co.jp/company/co-outline/,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://www.gck.co.jp/ir/,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://www.nikkei.com/markets/ir/irftp/data/tdnr/tdnetg3/20260515/fxfcrw/140120260515536364.pdf,200,true,
2026-08-13T18:05:57.544493+09:00,4073,https://www.zaikei.co.jp/article/20260722/862304.html,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://irbank.net/E36697,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://irbank.net/E36697/quarter,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://irbank.net/E36697/results,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://kabutan.jp/stock/?code=4937,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://kabutan.jp/stock/finance?code=4937,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://kabuyoho.jp/sp/reportTarget?bcode=4937,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://maonline.jp/news/20231120f,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://maonline.jp/news/20251113j,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://minkabu.jp/stock/4937,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://netkeizai.com/articles/detail/6726,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://news.livedoor.com/article/detail/32030572/,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://s.kabutan.jp/news/n202608100342/,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://waqoo.jp/dtoc.html,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://waqoo.jp/ir/,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://waqoo.jp/medical-support.html,200,true,
2026-08-13T18:05:57.544493+09:00,4937,https://www.nihon-ma.co.jp/news/20251213_4937-15/,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://irbank.net/E33822,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://irbank.net/E33822/quarter,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://irbank.net/E33822/results,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://kabutan.jp/news/marketnews/?b=n202608100568,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://kabutan.jp/stock/?code=6570,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://kabutan.jp/stock/finance?code=6570,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://kabutan.jp/stock/news?code=6570,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://kabuyoho.jp/sp/reportTarget?bcode=6570,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://minkabu.jp/stock/6570,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://www.kyowa-corp.co.jp/business,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://www.kyowa-corp.co.jp/company,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://www.kyowa-corp.co.jp/ir/,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://www.nihon-ma.co.jp/news/20251112_6570-1/,200,true,
2026-08-13T18:05:57.544493+09:00,6570,https://www.strike.co.jp/ma_news/detail.html?id=20251112a,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://automaton-media.com/articles/newsjp/20260803-458158/,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://game.watch.impress.co.jp/docs/news/2130238.html,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://gamebiz.jp/news/426001,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://irbank.net/E02489,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://irbank.net/E02489/quarter,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://irbank.net/E02489/results,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://kabutan.jp/stock/?code=3851,200,true,
2026-08-13T19:07:24.981664+09:00,3851,https://kabutan.jp/stock/finance?code=3851,200,true,
